2025-07-22 11:28:02.695509,458
2025-07-22 11:28:02.752088,456
2025-07-22 11:28:02.803851,455
2025-07-22 11:28:02.862250,454
2025-07-22 11:28:02.927184,454
2025-07-22 11:28:02.978751,453
2025-07-22 11:28:03.031894,453
2025-07-22 11:28:03.091941,452
2025-07-22 11:28:03.144385,451
2025-07-22 11:28:03.198119,450
2025-07-22 11:28:03.251544,450
2025-07-22 11:28:03.302792,450
2025-07-22 11:28:03.362831,450
2025-07-22 11:28:03.426269,450
2025-07-22 11:28:03.488980,450
2025-07-22 11:28:03.541817,451
2025-07-22 11:28:03.593886,452
2025-07-22 11:28:03.646242,452
2025-07-22 11:28:03.706923,454
2025-07-22 11:28:03.768729,455
2025-07-22 11:28:03.821161,457
2025-07-22 11:28:03.872355,459
2025-07-22 11:28:03.937140,461
2025-07-22 11:28:03.989657,462
2025-07-22 11:28:04.041520,464
2025-07-22 11:28:04.094285,466
2025-07-22 11:28:04.148211,467
2025-07-22 11:28:04.199709,469
2025-07-22 11:28:04.257511,471
2025-07-22 11:28:04.324313,472
2025-07-22 11:28:04.396091,474
2025-07-22 11:28:04.456865,475
2025-07-22 11:28:04.516853,478
2025-07-22 11:28:04.579444,480
2025-07-22 11:28:04.641024,483
2025-07-22 11:28:04.693539,485
2025-07-22 11:28:04.749624,487
2025-07-22 11:28:04.806301,490
2025-07-22 11:28:04.868494,492
2025-07-22 11:28:04.933244,494
2025-07-22 11:28:04.999986,497
2025-07-22 11:28:05.068627,499
2025-07-22 11:28:05.123981,501
2025-07-22 11:28:05.181228,504
2025-07-22 11:28:05.233355,514
2025-07-22 11:28:05.296777,519
2025-07-22 11:28:05.360850,523
2025-07-22 11:28:05.423435,526
2025-07-22 11:28:05.476068,530
2025-07-22 11:28:05.531464,533
2025-07-22 11:28:05.591764,536
2025-07-22 11:28:05.651813,539
2025-07-22 11:28:05.703733,540
2025-07-22 11:28:05.766378,542
2025-07-22 11:28:05.828542,544
2025-07-22 11:28:05.880264,547
2025-07-22 11:28:05.931579,548
2025-07-22 11:28:05.983205,550
2025-07-22 11:28:06.047382,551
2025-07-22 11:28:06.108071,553
2025-07-22 11:28:06.172438,554
2025-07-22 11:28:06.234897,555
2025-07-22 11:28:06.295584,556
2025-07-22 11:28:06.358097,557
2025-07-22 11:28:06.419383,557
2025-07-22 11:28:06.482350,558
2025-07-22 11:28:06.544879,558
2025-07-22 11:28:06.608232,558
2025-07-22 11:28:06.660302,558
2025-07-22 11:28:06.718442,558
2025-07-22 11:28:06.780601,558
2025-07-22 11:28:06.842703,557
2025-07-22 11:28:06.904513,557
2025-07-22 11:28:06.966291,556
2025-07-22 11:28:07.027867,555
2025-07-22 11:28:07.090167,553
2025-07-22 11:28:07.152718,552
2025-07-22 11:28:07.215140,550
2025-07-22 11:28:07.279201,548
2025-07-22 11:28:07.341554,546
2025-07-22 11:28:07.402944,544
2025-07-22 11:28:07.465211,541
2025-07-22 11:28:07.523799,539
2025-07-22 11:28:07.576733,537
2025-07-22 11:28:07.628228,534
2025-07-22 11:28:07.683837,532
2025-07-22 11:28:07.748162,530
2025-07-22 11:28:07.817702,527
2025-07-22 11:28:07.888864,525
2025-07-22 11:28:07.940166,522
2025-07-22 11:28:07.997146,519
2025-07-22 11:28:08.051931,515
2025-07-22 11:28:08.106147,512
2025-07-22 11:28:08.168461,509
2025-07-22 11:28:08.233934,507
2025-07-22 11:28:08.308558,504
2025-07-22 11:28:08.361329,502
2025-07-22 11:28:08.427012,500
2025-07-22 11:28:08.485623,497
2025-07-22 11:28:08.548852,494
2025-07-22 11:28:08.610231,490
2025-07-22 11:28:08.667712,487
2025-07-22 11:28:08.725362,484
2025-07-22 11:28:08.777811,481
2025-07-22 11:28:08.837918,477
2025-07-22 11:28:08.900043,472
2025-07-22 11:28:08.954493,469
2025-07-22 11:28:09.006482,466
2025-07-22 11:28:09.068442,460
2025-07-22 11:28:09.132541,457
2025-07-22 11:28:09.185373,455
2025-07-22 11:28:09.238832,453
2025-07-22 11:28:09.297691,451
2025-07-22 11:28:09.354811,449
2025-07-22 11:28:09.409350,446
2025-07-22 11:28:09.462992,446
2025-07-22 11:28:09.515270,444
2025-07-22 11:28:09.571371,443
2025-07-22 11:28:09.632553,442
2025-07-22 11:28:09.688986,441
2025-07-22 11:28:09.741140,441
2025-07-22 11:28:09.792978,440
2025-07-22 11:28:09.845155,440
2025-07-22 11:28:09.897430,440
2025-07-22 11:28:09.951736,441
2025-07-22 11:28:10.017101,441
2025-07-22 11:28:10.079908,442
2025-07-22 11:28:10.140822,444
2025-07-22 11:28:10.194188,446
2025-07-22 11:28:10.251055,448
2025-07-22 11:28:10.313672,450
2025-07-22 11:28:10.376820,451
2025-07-22 11:28:10.439942,453
2025-07-22 11:28:10.502266,455
2025-07-22 11:28:10.564912,456
2025-07-22 11:28:10.626026,458
2025-07-22 11:28:10.687050,460
2025-07-22 11:28:10.750713,462
2025-07-22 11:28:10.812874,464
2025-07-22 11:28:10.875257,467
2025-07-22 11:28:10.938480,469
2025-07-22 11:28:11.000005,472
2025-07-22 11:28:11.062553,475
2025-07-22 11:28:11.124522,478
2025-07-22 11:28:11.186354,481
2025-07-22 11:28:11.238075,483
2025-07-22 11:28:11.290849,486
2025-07-22 11:28:11.342599,489
2025-07-22 11:28:11.404805,491
2025-07-22 11:28:11.468156,494
2025-07-22 11:28:11.530248,496
2025-07-22 11:28:11.590541,498
2025-07-22 11:28:11.653019,503
2025-07-22 11:28:11.714673,508
2025-07-22 11:28:11.776552,508
2025-07-22 11:28:11.837476,512
2025-07-22 11:28:11.898594,513
2025-07-22 11:28:11.962349,519
2025-07-22 11:28:12.024223,522
2025-07-22 11:28:12.088302,524
2025-07-22 11:28:12.150785,527
2025-07-22 11:28:12.212831,528
2025-07-22 11:28:12.264205,534
2025-07-22 11:28:12.320811,532
2025-07-22 11:28:12.375676,535
2025-07-22 11:28:12.426942,538
2025-07-22 11:28:12.492239,539
2025-07-22 11:28:12.552660,540
2025-07-22 11:28:12.616030,541
2025-07-22 11:28:12.679212,542
2025-07-22 11:28:12.740846,543
2025-07-22 11:28:12.803450,543
2025-07-22 11:28:12.866490,544
2025-07-22 11:28:12.928159,545
2025-07-22 11:28:12.990491,545
2025-07-22 11:28:13.052748,545
2025-07-22 11:28:13.116251,544
2025-07-22 11:28:13.176979,544
2025-07-22 11:28:13.239220,544
2025-07-22 11:28:13.303448,542
2025-07-22 11:28:13.364976,541
2025-07-22 11:28:13.416964,542
2025-07-22 11:28:13.472811,537
2025-07-22 11:28:13.530406,534
2025-07-22 11:28:13.582857,529
2025-07-22 11:28:13.634673,527
2025-07-22 11:28:13.690971,525
2025-07-22 11:28:13.752946,523
2025-07-22 11:28:13.815890,522
2025-07-22 11:28:13.878030,520
2025-07-22 11:28:13.939320,518
2025-07-22 11:28:14.001679,515
2025-07-22 11:28:14.063960,513
2025-07-22 11:28:14.126540,509
2025-07-22 11:28:14.189255,506
2025-07-22 11:28:14.251042,503
2025-07-22 11:28:14.312721,500
2025-07-22 11:28:14.374993,497
2025-07-22 11:28:14.437785,493
2025-07-22 11:28:14.500956,490
2025-07-22 11:28:14.563240,488
2025-07-22 11:28:14.625673,485
2025-07-22 11:28:14.677536,482
2025-07-22 11:28:14.730339,480
2025-07-22 11:28:14.781850,476
2025-07-22 11:28:14.843084,472
2025-07-22 11:28:14.907172,468
2025-07-22 11:28:14.969123,464
2025-07-22 11:28:15.030583,459
2025-07-22 11:28:15.093792,451
2025-07-22 11:28:15.155831,449
2025-07-22 11:28:15.218219,447
2025-07-22 11:28:15.281785,445
2025-07-22 11:28:15.343354,443
2025-07-22 11:28:15.406040,441
2025-07-22 11:28:15.468685,438
2025-07-22 11:28:15.531827,437
2025-07-22 11:28:15.592172,436
2025-07-22 11:28:15.653634,435
2025-07-22 11:28:15.716280,433
2025-07-22 11:28:15.768890,432
2025-07-22 11:28:15.820765,431
2025-07-22 11:28:15.878892,430
2025-07-22 11:28:15.934687,429
2025-07-22 11:28:15.997517,429
2025-07-22 11:28:16.060152,428
2025-07-22 11:28:16.123574,428
2025-07-22 11:28:16.186753,428
2025-07-22 11:28:16.248489,428
2025-07-22 11:28:16.310013,429
2025-07-22 11:28:16.373137,429
2025-07-22 11:28:16.434864,430
2025-07-22 11:28:16.497079,431
2025-07-22 11:28:16.558822,433
2025-07-22 11:28:16.621483,436
2025-07-22 11:28:16.682891,439
2025-07-22 11:28:16.744699,441
2025-07-22 11:28:16.806982,444
2025-07-22 11:28:16.858737,447
2025-07-22 11:28:16.912302,450
2025-07-22 11:28:16.965970,453
2025-07-22 11:28:17.017300,456
2025-07-22 11:28:17.068728,460
2025-07-22 11:28:17.134147,466
2025-07-22 11:28:17.196869,470
2025-07-22 11:28:17.259647,473
2025-07-22 11:28:17.311967,475
2025-07-22 11:28:17.367796,477
2025-07-22 11:28:17.430452,479
2025-07-22 11:28:17.490503,481
2025-07-22 11:28:17.541906,484
2025-07-22 11:28:17.599529,486
2025-07-22 11:28:17.663128,489
2025-07-22 11:28:17.725031,491
2025-07-22 11:28:17.787580,495
2025-07-22 11:28:17.849301,498
2025-07-22 11:28:17.911341,502
2025-07-22 11:28:17.974981,507
2025-07-22 11:28:18.036532,511
2025-07-22 11:28:18.091115,517
2025-07-22 11:28:18.146987,519
2025-07-22 11:28:18.209893,522
2025-07-22 11:28:18.272090,525
2025-07-22 11:28:18.323538,529
2025-07-22 11:28:18.382744,531
2025-07-22 11:28:18.445326,535
2025-07-22 11:28:18.507866,538
2025-07-22 11:28:18.570501,539
2025-07-22 11:28:18.632093,541
2025-07-22 11:28:18.694281,542
2025-07-22 11:28:18.756005,542
2025-07-22 11:28:18.818677,543
2025-07-22 11:28:18.870556,544
2025-07-22 11:28:18.927148,544
2025-07-22 11:28:18.988145,544
2025-07-22 11:28:19.050394,543
2025-07-22 11:28:19.114153,543
2025-07-22 11:28:19.166187,542
2025-07-22 11:28:19.225560,540
2025-07-22 11:28:19.287504,538
2025-07-22 11:28:19.339227,535
2025-07-22 11:28:19.390962,532
2025-07-22 11:28:19.452086,529
2025-07-22 11:28:19.514426,526
2025-07-22 11:28:19.578302,523
2025-07-22 11:28:19.640559,520
2025-07-22 11:28:19.701864,517
2025-07-22 11:28:19.765499,514
2025-07-22 11:28:19.817047,512
2025-07-22 11:28:19.869380,509
2025-07-22 11:28:19.935566,506
2025-07-22 11:28:19.996814,503
2025-07-22 11:28:20.060683,500
2025-07-22 11:28:20.123152,497
2025-07-22 11:28:20.184286,495
2025-07-22 11:28:20.236522,493
2025-07-22 11:28:20.288250,490
2025-07-22 11:28:20.343036,487
2025-07-22 11:28:20.399153,484
2025-07-22 11:28:20.455845,482
2025-07-22 11:28:20.512401,479
2025-07-22 11:28:20.576454,477
2025-07-22 11:28:20.635892,475
2025-07-22 11:28:20.697658,472
2025-07-22 11:28:20.760456,468
2025-07-22 11:28:20.823776,464
2025-07-22 11:28:20.876535,459
2025-07-22 11:28:20.932339,453
2025-07-22 11:28:20.994989,449
2025-07-22 11:28:21.058629,446
2025-07-22 11:28:21.120008,442
2025-07-22 11:28:21.180916,438
2025-07-22 11:28:21.243507,435
2025-07-22 11:28:21.305029,433
2025-07-22 11:28:21.367142,431
2025-07-22 11:28:21.428180,429
2025-07-22 11:28:21.490004,427
2025-07-22 11:28:21.542127,426
2025-07-22 11:28:21.594097,425
2025-07-22 11:28:21.645856,424
2025-07-22 11:28:21.697004,424
2025-07-22 11:28:21.748227,423
2025-07-22 11:28:21.812567,424
2025-07-22 11:28:21.866165,425
2025-07-22 11:28:21.918133,426
2025-07-22 11:28:21.969985,428
2025-07-22 11:28:22.021173,429
2025-07-22 11:28:22.074732,431
2025-07-22 11:28:22.138028,433
2025-07-22 11:28:22.190100,436
2025-07-22 11:28:22.270764,439
2025-07-22 11:28:22.338239,442
2025-07-22 11:28:22.394764,445
2025-07-22 11:28:22.449659,448
2025-07-22 11:28:22.513143,451
2025-07-22 11:28:22.575066,454
2025-07-22 11:28:22.646977,458
2025-07-22 11:28:22.715511,463
2025-07-22 11:28:22.780090,467
2025-07-22 11:28:22.838204,471
2025-07-22 11:28:22.893310,474
2025-07-22 11:28:22.945900,476
2025-07-22 11:28:23.000086,480
2025-07-22 11:28:23.051803,482
2025-07-22 11:28:23.108874,486
2025-07-22 11:28:23.170231,488
2025-07-22 11:28:23.221980,491
2025-07-22 11:28:23.273455,493
2025-07-22 11:28:23.325234,496
2025-07-22 11:28:23.377129,500
2025-07-22 11:28:23.429891,505
2025-07-22 11:28:23.481344,509
2025-07-22 11:28:23.541655,512
2025-07-22 11:28:23.604046,516
2025-07-22 11:28:23.655825,520
2025-07-22 11:28:23.713574,524
2025-07-22 11:28:23.774708,527
2025-07-22 11:28:23.828749,530
2025-07-22 11:28:23.887131,533
2025-07-22 11:28:23.944875,535
2025-07-22 11:28:23.996417,537
2025-07-22 11:28:24.055122,539
2025-07-22 11:28:24.118380,541
2025-07-22 11:28:24.169839,543
2025-07-22 11:28:24.223897,544
2025-07-22 11:28:24.275362,545
2025-07-22 11:28:24.336597,546
2025-07-22 11:28:24.399070,546
2025-07-22 11:28:24.450941,546
2025-07-22 11:28:24.507650,547
2025-07-22 11:28:24.570096,547
2025-07-22 11:28:24.631670,546
2025-07-22 11:28:24.694079,546
2025-07-22 11:28:24.756868,544
2025-07-22 11:28:24.819832,543
2025-07-22 11:28:24.872479,541
2025-07-22 11:28:24.928745,539
2025-07-22 11:28:24.985911,537
2025-07-22 11:28:25.038841,535
2025-07-22 11:28:25.090376,533
2025-07-22 11:28:25.146209,530
2025-07-22 11:28:25.210803,527
2025-07-22 11:28:25.272626,524
2025-07-22 11:28:25.334736,522
2025-07-22 11:28:25.396744,520
2025-07-22 11:28:25.458922,517
2025-07-22 11:28:25.520752,514
2025-07-22 11:28:25.583648,510
2025-07-22 11:28:25.635159,508
2025-07-22 11:28:25.695441,505
2025-07-22 11:28:25.759300,502
2025-07-22 11:28:25.822245,499
2025-07-22 11:28:25.875097,497
2025-07-22 11:28:25.932245,494
2025-07-22 11:28:25.983710,491
2025-07-22 11:28:26.040584,489
2025-07-22 11:28:26.102237,486
2025-07-22 11:28:26.156474,484
2025-07-22 11:28:26.208188,482
2025-07-22 11:28:26.262540,479
2025-07-22 11:28:26.313736,476
2025-07-22 11:28:26.368058,471
2025-07-22 11:28:26.419370,469
2025-07-22 11:28:26.471175,466
2025-07-22 11:28:26.523496,463
2025-07-22 11:28:26.585276,460
2025-07-22 11:28:26.647313,457
2025-07-22 11:28:26.709222,453
2025-07-22 11:28:26.771337,449
2025-07-22 11:28:26.833470,447
2025-07-22 11:28:26.887877,444
2025-07-22 11:28:26.939635,441
2025-07-22 11:28:26.992296,438
2025-07-22 11:28:27.044403,435
2025-07-22 11:28:27.100295,432
2025-07-22 11:28:27.161932,430
2025-07-22 11:28:27.224029,428
2025-07-22 11:28:27.278025,426
2025-07-22 11:28:27.332262,425
2025-07-22 11:28:27.388943,423
2025-07-22 11:28:27.441124,421
2025-07-22 11:28:27.507494,420
2025-07-22 11:28:27.569326,419
2025-07-22 11:28:27.621048,418
2025-07-22 11:28:27.678277,417
2025-07-22 11:28:27.741467,416
2025-07-22 11:28:27.803746,416
2025-07-22 11:28:27.858255,416
2025-07-22 11:28:27.912740,415
2025-07-22 11:28:27.974386,416
2025-07-22 11:28:28.037104,416
2025-07-22 11:28:28.098671,417
2025-07-22 11:28:28.160738,419
2025-07-22 11:28:28.224592,421
2025-07-22 11:28:28.286415,422
2025-07-22 11:28:28.348121,424
2025-07-22 11:28:28.411157,426
2025-07-22 11:28:28.463642,428
2025-07-22 11:28:28.515546,431
2025-07-22 11:28:28.568252,433
2025-07-22 11:28:28.630530,435
2025-07-22 11:28:28.690207,437
2025-07-22 11:28:28.754003,439
2025-07-22 11:28:28.816016,441
2025-07-22 11:28:28.867815,443
2025-07-22 11:28:28.923601,445
2025-07-22 11:28:28.985541,447
2025-07-22 11:28:29.047397,449
2025-07-22 11:28:29.110735,452
2025-07-22 11:28:29.173944,455
2025-07-22 11:28:29.237028,457
2025-07-22 11:28:29.300024,461
2025-07-22 11:28:29.362337,464
2025-07-22 11:28:29.424620,467
2025-07-22 11:28:29.487597,470
2025-07-22 11:28:29.548403,472
2025-07-22 11:28:29.608002,474
2025-07-22 11:28:29.663439,478
2025-07-22 11:28:29.714642,481
2025-07-22 11:28:29.767258,484
2025-07-22 11:28:29.830574,487
2025-07-22 11:28:29.892193,489
2025-07-22 11:28:29.955910,492
2025-07-22 11:28:30.018480,496
2025-07-22 11:28:30.081832,499
2025-07-22 11:28:30.145307,502
2025-07-22 11:28:30.207854,506
2025-07-22 11:28:30.271822,510
2025-07-22 11:28:30.334122,513
2025-07-22 11:28:30.395819,517
2025-07-22 11:28:30.457588,519
2025-07-22 11:28:30.520585,522
2025-07-22 11:28:30.583309,524
2025-07-22 11:28:30.645457,526
2025-07-22 11:28:30.697746,529
2025-07-22 11:28:30.749064,531
2025-07-22 11:28:30.801736,534
2025-07-22 11:28:30.863939,536
2025-07-22 11:28:30.928114,537
2025-07-22 11:28:30.989972,539
2025-07-22 11:28:31.052412,541
2025-07-22 11:28:31.114291,542
2025-07-22 11:28:31.176910,543
2025-07-22 11:28:31.238429,544
2025-07-22 11:28:31.301961,545
2025-07-22 11:28:31.353879,546
2025-07-22 11:28:31.409014,547
2025-07-22 11:28:31.473496,547
2025-07-22 11:28:31.536829,548
2025-07-22 11:28:31.599513,548
2025-07-22 11:28:31.661623,548
2025-07-22 11:28:31.724387,548
2025-07-22 11:28:31.784810,547
2025-07-22 11:28:31.836567,544
2025-07-22 11:28:31.894619,543
2025-07-22 11:28:31.947957,541
2025-07-22 11:28:31.999302,539
2025-07-22 11:28:32.061762,537
2025-07-22 11:28:32.125301,535
2025-07-22 11:28:32.186886,533
2025-07-22 11:28:32.250947,531
2025-07-22 11:28:32.312302,529
2025-07-22 11:28:32.364427,527
2025-07-22 11:28:32.416294,525
2025-07-22 11:28:32.468397,522
2025-07-22 11:28:32.530980,519
2025-07-22 11:28:32.592977,517
2025-07-22 11:28:32.654861,515
2025-07-22 11:28:32.707614,512
2025-07-22 11:28:32.764356,509
2025-07-22 11:28:32.826924,507
2025-07-22 11:28:32.878912,504
2025-07-22 11:28:32.935343,502
2025-07-22 11:28:32.997533,498
2025-07-22 11:28:33.051580,495
2025-07-22 11:28:33.106185,492
2025-07-22 11:28:33.157945,490
2025-07-22 11:28:33.218120,487
2025-07-22 11:28:33.281330,483
2025-07-22 11:28:33.344072,480
2025-07-22 11:28:33.406459,477
2025-07-22 11:28:33.470409,474
2025-07-22 11:28:33.532305,471
2025-07-22 11:28:33.595565,468
2025-07-22 11:28:33.658317,464
2025-07-22 11:28:33.721570,461
2025-07-22 11:28:33.783560,456
2025-07-22 11:28:33.845743,452
2025-07-22 11:28:33.898383,448
2025-07-22 11:28:33.956396,443
2025-07-22 11:28:34.017772,440
2025-07-22 11:28:34.079880,437
2025-07-22 11:28:34.131368,434
2025-07-22 11:28:34.185634,431
